scenario,events,split_mode,base_distribution,background,base_info,background_info,event_infos,scenario_group,dataset,length
mean_shift+variance_shift,"mean_shift,variance_shift",ood_params,arma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 3, 'ar_coefs': array([-0.66676214,  0.31148582,  0.39425004]), 'ma_order': 1, 'ma_coefs': array([0.49137998])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.014025631604494316), 'intercept': 0.4646844831764877, 'seasonal_period': 30, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.6915637408112345)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [52], 'shift_magnitudes': [np.float64(1.649865008475312)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': 'beginning', 'shift_indices': [np.int64(120), np.int64(150)], 'shift_magnitudes': [2.200664442495346, 1.5228010575556772], 'wrapper_event_label': 'variance_shift'}]",shift_shift,ood_params,400
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",ood_params,white_noise,linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear', 'slope': np.float64(0.009989625775216589), 'intercept': 0.32806763757659463, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [333], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.009989625775216589), 'intercept': 0.32806763757659463}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['decay', 'decay'], 'num_anomalies': 2, 'location': 'none', 'starts': array([206, 312]), 'ends': array([240, 349]), 'lengths': [34, 37], 'magnitudes': [np.float64(-1.9416804095326912), np.float64(1.9440527111578298)], 'magnitude_strengths': [2.4066083349677196, 2.098969061080985], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,400
no_event,none,ood_params,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 4, 'ar_coefs': array([ 0.69965503,  0.42132638, -0.75215623,  0.38878754]), 'ma_order': 2, 'ma_coefs': array([0.67959998, 0.80354262])}","{'background': 'linear', 'slope': np.float64(-0.005803063011066385), 'intercept': 0.20710023571044434, 'seasonal_period': None, 'components': ['linear']}",[],no_event,ood_params,400
variance_shift,variance_shift,ood_params,arma,none,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 2, 'ar_coefs': array([-0.66952119, -0.84006206]), 'ma_order': 3, 'ma_coefs': array([-0.10324334,  0.58156484, -0.24452299])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [217], 'shift_magnitudes': [2.26933665499594], 'wrapper_event_label': 'variance_shift'}]",single_event,ood_params,400
trend_shift,trend_shift,ood_params,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([0.65196464])}","{'background': 'linear', 'slope': np.float64(-0.014128671184230618), 'intercept': -0.39982161700003094, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [312], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.014128671184230618), 'intercept': -0.39982161700003094}}]",single_event,ood_params,400
mean_shift+point_anomaly,"mean_shift,point_anomaly",ood_params,arma,quadratic_trend,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 3, 'ar_coefs': array([0.21772059, 0.42986678, 0.35030575]), 'ma_order': 3, 'ma_coefs': array([-0.60757763,  0.01620057, -0.27919668])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(1.1293963737100454), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'right'}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [56], 'shift_magnitudes': [np.float64(3.8599887643798874)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([48]), 'location': 'beginning', 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,400
collective_anomaly,collective_anomaly,ood_params,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 3, 'ma_coefs': array([ 0.30617502,  0.07659888, -0.3286897 ])}","{'background': 'linear', 'slope': np.float64(-0.014582399391783107), 'intercept': 0.26519336972520524, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['gaussian'], 'num_anomalies': 1, 'location': 'beginning', 'starts': array([84]), 'ends': array([134]), 'lengths': [50], 'magnitudes': [np.float64(2.166899855128383)], 'magnitude_strengths': [1.8574420624599566], 'wrapper_event_label': 'collective_anomaly'}]",single_event,ood_params,400
variance_shift+trend_shift,"variance_shift,trend_shift",ood_params,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 4, 'ar_coefs': array([-0.72281637, -0.07563428, -0.09042135,  0.19676671]), 'ma_order': 3, 'ma_coefs': array([-0.84323795,  0.13179783,  0.42492347])}","{'background': 'linear', 'slope': np.float64(-0.014412735905490389), 'intercept': 0.17192921594442345, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [355], 'shift_magnitudes': [2.663986724783391], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [333], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.014412735905490389), 'intercept': 0.17192921594442345}}]",shift_shift,ood_params,400
mean_shift,mean_shift,ood_params,ar,quadratic_trend,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.68255768])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(1.4802970162016504), 'quadratic_sign': np.int64(1), 'quadratic_location': 'center'}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': 'end', 'shift_indices': [np.int64(225), np.int64(310)], 'shift_magnitudes': [np.float64(2.7802614248683692), np.float64(4.402568244381674)], 'wrapper_event_label': 'mean_shift'}]",single_event,ood_params,400
collective_anomaly,collective_anomaly,ood_params,ar,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 2, 'ar_coefs': array([0.43310248, 0.55503877])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.012566331650591477), 'intercept': 0.2933778509417845, 'seasonal_period': 24, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(2.586287750305456)}","[{'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['decay'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([207]), 'ends': array([227]), 'lengths': [20], 'magnitudes': [np.float64(2.0882659940069304)], 'magnitude_strengths': [2.0918501567006342], 'wrapper_event_label': 'collective_anomaly'}]",single_event,ood_params,400
mean_shift+collective_anomaly,"mean_shift,collective_anomaly",ood_params,white_noise,single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 12, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(0.8942716599195757)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [79], 'shift_magnitudes': [np.float64(1.7286742793546086)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp'], 'num_anomalies': 1, 'location': 'beginning', 'starts': array([55]), 'ends': array([82]), 'lengths': [27], 'magnitudes': [np.float64(1.6742290537520268)], 'magnitude_strengths': [2.0760840148892585], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,400
collective_anomaly,collective_anomaly,ood_params,ar,single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 2, 'ar_coefs': array([-0.86740965, -0.64621903])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 30, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(0.865571980685199)}","[{'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp'], 'num_anomalies': 1, 'location': 'end', 'starts': array([284]), 'ends': array([309]), 'lengths': [25], 'magnitudes': [np.float64(2.0667550530906085)], 'magnitude_strengths': [1.7194204795668662], 'wrapper_event_label': 'collective_anomaly'}]",single_event,ood_params,400
no_event,none,ood_params,white_noise,quadratic_trend,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(1.4317557446922664), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'center'}",[],no_event,ood_params,400
mean_shift,mean_shift,ood_params,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 4, 'ar_coefs': array([-0.20982865,  0.63177501,  0.55807636, -0.29751003]), 'ma_order': 1, 'ma_coefs': array([-0.77002916])}","{'background': 'linear', 'slope': np.float64(0.011995545080460825), 'intercept': 0.47720362312602205, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': 'beginning', 'shift_indices': [np.int64(265), np.int64(356)], 'shift_magnitudes': [np.float64(6.16564559698307), np.float64(6.609939744516944)], 'wrapper_event_label': 'mean_shift'}]",single_event,ood_params,400
point_anomaly+collective_anomaly,"point_anomaly,collective_anomaly",ood_params,ar,none,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 3, 'ar_coefs': array([-0.69615677, -0.64318637, -0.5275087 ])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 7, 'anomaly_indices': array([  7,  82, 153, 168, 193, 235, 351], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['gaussian'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([163]), 'ends': array([203]), 'lengths': [40], 'magnitudes': [np.float64(-3.2153442755086408)], 'magnitude_strengths': [1.9526204224131063], 'wrapper_event_label': 'collective_anomaly'}]",anomaly_anomaly,ood_params,400
no_event,none,ood_params,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([0.82843308])}","{'background': 'linear', 'slope': np.float64(0.012270075673200983), 'intercept': 0.14343795011492078, 'seasonal_period': None, 'components': ['linear']}",[],no_event,ood_params,400
mean_shift,mean_shift,ood_params,ar,single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 3, 'ar_coefs': array([ 0.34200371, -0.31246674,  0.60626685])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 30, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.6516137934693527)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [233], 'shift_magnitudes': [np.float64(2.7237227749581807)], 'wrapper_event_label': 'mean_shift'}]",single_event,ood_params,400
variance_shift+point_anomaly,"variance_shift,point_anomaly",ood_params,white_noise,none,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': 'end', 'shift_indices': [np.int64(82), np.int64(321)], 'shift_magnitudes': [1.9418713837012913, 2.7351587726823126], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([317]), 'location': 'end', 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,400
collective_anomaly,collective_anomaly,ood_params,arma,none,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([-0.11059557]), 'ma_order': 2, 'ma_coefs': array([0.41426405, 0.03943775])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp', 'ramp'], 'num_anomalies': 2, 'location': 'none', 'starts': array([121, 249]), 'ends': array([153, 288]), 'lengths': [32, 39], 'magnitudes': [np.float64(-2.446925688135456), np.float64(2.2747232271608153)], 'magnitude_strengths': [1.9614920889012257, 1.6885924836259298], 'wrapper_event_label': 'collective_anomaly'}]",single_event,ood_params,400
point_anomaly,point_anomaly,ood_params,arma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 2, 'ar_coefs': array([-0.22919102,  0.6173648 ]), 'ma_order': 4, 'ma_coefs': array([-0.37987272,  0.57152829,  0.11747884, -0.16277934])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.013521014268931066), 'intercept': -0.30534798661549634, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(2.6166646189411717)}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 5, 'anomaly_indices': array([ 35, 160, 164, 347, 364], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,ood_params,400
mean_shift+collective_anomaly,"mean_shift,collective_anomaly",ood_params,ma,quadratic_trend,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([0.55345277])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(0.7838776314756556), 'quadratic_sign': np.int64(1), 'quadratic_location': 'left'}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [190], 'shift_magnitudes': [np.float64(3.9410119646279282)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['gaussian', 'gaussian'], 'num_anomalies': 2, 'location': 'none', 'starts': array([188, 297]), 'ends': array([247, 340]), 'lengths': [59, 43], 'magnitudes': [np.float64(1.8368741952297696), np.float64(-2.0336715648318378)], 'magnitude_strengths': [1.9420937979777297, 1.6890302238412045], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,400
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",ood_params,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 2, 'ma_coefs': array([0.41251721, 0.13585548])}","{'background': 'linear', 'slope': np.float64(0.005369889023911655), 'intercept': -0.24973855157841363, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'end', 'shift_indices': [np.int64(123), np.int64(201)], 'shift_types': ['direction_change', 'direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.005369889023911655), 'intercept': -0.24973855157841363}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'end', 'starts': array([317]), 'ends': array([357]), 'lengths': [40], 'magnitudes': [np.float64(3.087599090717696)], 'magnitude_strengths': [2.049740496061779], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,400
variance_shift+trend_shift,"variance_shift,trend_shift",ood_params,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 2, 'ma_coefs': array([-0.62185006,  0.65105194])}","{'background': 'linear', 'slope': np.float64(0.00561005169043903), 'intercept': 0.4598318312033024, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [294], 'shift_magnitudes': [1.591442822769793], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'end', 'shift_indices': [np.int64(283), np.int64(355)], 'shift_types': ['direction_and_magnitude_change', 'magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.00561005169043903), 'intercept': 0.4598318312033024}}]",shift_shift,ood_params,400
