scenario,events,split_mode,base_distribution,background,base_info,background_info,event_infos,scenario_group,dataset,length
trend_shift,trend_shift,train,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 2, 'ar_coefs': array([ 0.57268547, -0.80008583])}","{'background': 'linear', 'slope': np.float64(-0.01498377386893754), 'intercept': 0.0289907019598451, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [218], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.01498377386893754), 'intercept': 0.0289907019598451}}]",single_event,train,400
mean_shift,mean_shift,train,ma,quadratic_trend,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 2, 'ma_coefs': array([0.87513736, 0.04197483])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(0.8914977545043211), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'right'}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(323)], 'shift_magnitudes': [np.float64(2.8150259412884524)], 'wrapper_event_label': 'mean_shift'}]",single_event,train,400
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",train,white_noise,linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear', 'slope': np.float64(-0.014186925138128671), 'intercept': 0.22109322382573882, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(159), np.int64(252)], 'shift_types': ['magnitude_change', 'magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.014186925138128671), 'intercept': 0.22109322382573882}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([178]), 'ends': array([214]), 'lengths': [36], 'magnitudes': [np.float64(-2.5904696472823336)], 'magnitude_strengths': [1.55536059981485], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,400
variance_shift+point_anomaly,"variance_shift,point_anomaly",train,arma,quadratic_trend,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 3, 'ar_coefs': array([ 0.04114726,  0.51361566, -0.45824657]), 'ma_order': 3, 'ma_coefs': array([0.55789268, 0.24322494, 0.58548972])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(1.1109996798579196), 'quadratic_sign': np.int64(1), 'quadratic_location': 'center'}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(272)], 'shift_magnitudes': [2.970535207049955], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 8, 'anomaly_indices': array([ 54,  59, 191, 213, 322, 336, 341, 371], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,400
mean_shift+point_anomaly,"mean_shift,point_anomaly",train,arma,none,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([-0.14415813]), 'ma_order': 4, 'ma_coefs': array([ 0.41356187, -0.05995176, -0.0400862 ,  0.33284491])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(51)], 'shift_magnitudes': [np.float64(3.545952059896286)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 3, 'anomaly_indices': array([ 75, 135, 327], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,400
variance_shift+point_anomaly,"variance_shift,point_anomaly",train,ar,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 3, 'ar_coefs': array([-0.0282574 ,  0.43891421, -0.25204062])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.010141433061198893), 'intercept': -0.17576978198170579, 'seasonal_period': 52, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.4360952991023295)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(104)], 'shift_magnitudes': [2.91226354440461], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([242]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,400
mean_shift+trend_shift,"mean_shift,trend_shift",train,ma,single_seasonality+linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 4, 'ma_coefs': array([ 0.11961183, -0.0691157 , -0.44536975, -0.22886212])}","{'background': 'single_seasonality+linear', 'slope': np.float64(0.009324267762650761), 'intercept': -0.4412439726883598, 'seasonal_period': 24, 'components': ['single_seasonality', 'linear'], 'seasonal_amplitude': np.float64(0.8075097974544472)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(240)], 'shift_magnitudes': [np.float64(3.0844293945537973)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [196], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.009324267762650761), 'intercept': -0.4412439726883598}}]",shift_shift,train,400
mean_shift+trend_shift,"mean_shift,trend_shift",train,white_noise,single_seasonality+linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'single_seasonality+linear', 'slope': np.float64(-0.004443725021436095), 'intercept': 0.16436942492978313, 'seasonal_period': 52, 'components': ['single_seasonality', 'linear'], 'seasonal_amplitude': np.float64(0.5322127761385081)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(260)], 'shift_magnitudes': [np.float64(2.6175280078678234)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(104), np.int64(208)], 'shift_types': ['magnitude_change', 'direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.004443725021436095), 'intercept': 0.16436942492978313}}]",shift_shift,train,400
mean_shift+variance_shift,"mean_shift,variance_shift",train,ma,none,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([0.22559509])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(159), np.int64(211)], 'shift_magnitudes': [np.float64(3.430507557000181), np.float64(3.390652968777031)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(64), np.int64(193)], 'shift_magnitudes': [1.8235782250925734, 2.9452665749271603], 'wrapper_event_label': 'variance_shift'}]",shift_shift,train,400
trend_shift+point_anomaly,"trend_shift,point_anomaly",train,white_noise,linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear', 'slope': np.float64(-0.003853829938813018), 'intercept': -0.34107912732610346, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [214], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.003853829938813018), 'intercept': -0.34107912732610346}}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 5, 'anomaly_indices': array([ 67, 152, 169, 209, 324], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,400
mean_shift+variance_shift,"mean_shift,variance_shift",train,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 2, 'ma_coefs': array([-0.20956255, -0.43388488])}","{'background': 'linear', 'slope': np.float64(-0.0061697637037154895), 'intercept': -0.16700475171868978, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(95)], 'shift_magnitudes': [np.float64(1.9246294301607056)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(247)], 'shift_magnitudes': [1.6952615574577552], 'wrapper_event_label': 'variance_shift'}]",shift_shift,train,400
variance_shift+point_anomaly,"variance_shift,point_anomaly",train,white_noise,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.00600969400665032), 'intercept': 0.48013670579217615, 'seasonal_period': 30, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(2.139343719809743)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(60), np.int64(120)], 'shift_magnitudes': [1.924551198291601, 2.990338279522095], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([161]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,400
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",train,ar,none,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 2, 'ar_coefs': array([ 0.44782197, -0.69278116])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(57)], 'shift_magnitudes': [2.0628554225957476], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['decay'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([170]), 'ends': array([192]), 'lengths': [22], 'magnitudes': [np.float64(-1.4491146037582188)], 'magnitude_strengths': [2.2939488374980006], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,400
point_anomaly+collective_anomaly,"point_anomaly,collective_anomaly",train,ma,single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 2, 'ma_coefs': array([ 0.18156293, -0.75371315])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 52, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.3850997426075509)}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 8, 'anomaly_indices': array([ 15,  20,  97, 121, 149, 242, 283, 344], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['rectangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([207]), 'ends': array([235]), 'lengths': [28], 'magnitudes': [np.float64(-2.6438704110041935)], 'magnitude_strengths': [1.434096723741991], 'wrapper_event_label': 'collective_anomaly'}]",anomaly_anomaly,train,400
no_event,none,train,white_noise,quadratic_trend,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(0.8191277225740398), 'quadratic_sign': np.int64(1), 'quadratic_location': 'center'}",[],no_event,train,400
trend_shift+point_anomaly,"trend_shift,point_anomaly",train,white_noise,linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear', 'slope': np.float64(0.01429463958481148), 'intercept': 0.36714626122512917, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [183], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.01429463958481148), 'intercept': 0.36714626122512917}}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([119]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,400
mean_shift+point_anomaly,"mean_shift,point_anomaly",train,white_noise,single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 30, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.0976702304539663)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(270)], 'shift_magnitudes': [np.float64(2.799732580360275)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 2, 'anomaly_indices': array([ 53, 166], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,400
mean_shift+collective_anomaly,"mean_shift,collective_anomaly",train,ar,none,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([0.69276134])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(67), np.int64(148)], 'shift_magnitudes': [np.float64(4.604935721724651), np.float64(4.05488335086187)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([163]), 'ends': array([189]), 'lengths': [26], 'magnitudes': [np.float64(-5.633343881366431)], 'magnitude_strengths': [2.487182283923486], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,400
variance_shift+trend_shift,"variance_shift,trend_shift",train,arma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 3, 'ar_coefs': array([-0.53032984, -0.03543277,  0.07521174]), 'ma_order': 3, 'ma_coefs': array([0.52736645, 0.75790524, 0.2733766 ])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.014089512335869792), 'intercept': -0.40018847318098294, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(2.041584263659735)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(120)], 'shift_magnitudes': [1.6799354506092046], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [192], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.014089512335869792), 'intercept': -0.40018847318098294}}]",shift_shift,train,400
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",train,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([0.87056403])}","{'background': 'linear', 'slope': np.float64(0.006348837680415749), 'intercept': 0.18573202393862598, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(359)], 'shift_magnitudes': [2.478689268024059], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['decay'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([179]), 'ends': array([200]), 'lengths': [21], 'magnitudes': [np.float64(4.368148877856179)], 'magnitude_strengths': [2.168928120170786], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,400
